ID,Cost
3673,573.2273708
3674,582.1686119
3675,582.566848
3676,831.843088
3677,581.2618266
3678,325.4433238
3679,582.1601334
3680,503.1188253
3681,503.1360116
3682,325.4514114
3683,671.451786
3684,503.7897089
3685,588.0117087
3686,325.5482274
3687,392.0761036
3688,503.1095103
3689,697.278386
3690,588.0023115
3691,391.0741528
3692,390.291123
3693,587.5867701
3694,300.6548711
3695,504.5907044
3696,300.7990297
3697,573.9487936
3698,670.8919802
3699,396.1154506
3700,326.368278
3701,325.8924085
3702,396.9010209
3703,582.1779269
3704,588.4827727
3705,697.2649168
3706,588.4827727
3707,391.0800621
3708,300.4137504
3709,574.5572278
3710,325.1800975
3711,574.0224082
3712,831.9155743
3713,376.663385
3714,394.7253295
3715,584.2750471
3716,832.2790053
3717,362.0227166
3718,326.5409759
3719,584.112969
3720,744.2853494
3721,583.5628562
3722,582.1601334
3723,391.0656742
3724,301.3762738
3725,503.6457796
3726,395.4623737
3727,325.8691869
3728,376.8785487
3729,830.5822353
3730,325.9013682
3731,395.9605462
3732,301.3728681
3733,301.8482565
3734,588.4827727
3735,588.1751498
3736,393.273699
3737,697.8877114
3738,326.3504845
3739,502.7180068
3740,394.2101535
3741,326.3661812
3742,572.7930605
3743,573.0998886
3744,377.7615683
3745,301.3643896
3746,587.7600395
3747,582.1829998
3748,671.7632214
3749,671.7310401
3750,396.2712879
3751,832.4052101
3752,574.1951061
3753,517.5931467
3754,418.0061558
3755,301.3500018
3756,588.2699335
3757,574.1215486
3758,377.7530898
3759,302.6900231
3760,582.1745212
3761,671.7547429
3762,395.8151068
3763,395.1375711
3764,670.9697931
3765,582.4429393
3766,392.9555581
3767,327.7389399
3768,573.9859718
3769,743.2853758
3770,795.4654198
3771,300.1699135
3772,672.540873
3773,832.2731161
3774,503.1332131
3775,832.767749
3776,503.590808
3777,582.667703
3778,391.0656742
3779,503.354488
3780,502.9270722
3781,502.4879943
3782,325.8607084
3783,588.01079
3784,795.9393716
3785,394.3320092
3786,394.9720142
3787,582.0795084
3788,326.2049383
3789,697.9766974
3790,573.4863681
3791,671.330597
3792,671.7019495
3793,573.5233171
3794,831.9333678
3795,671.7310401
3796,670.6543675
3797,503.1238982
3798,831.4278949
3799,587.9929966
3800,588.0117087
3801,301.3584803
3802,581.6122319
3803,503.2128689
3804,671.1183578
3805,503.1188253
3806,588.8767955
3807,573.5240345
3808,392.7799156
3809,744.2593554
3810,573.5242357
3811,324.8120817
3812,831.9261496
3813,696.966183
3814,394.0200661
3815,302.7395097
3816,573.9037597
3817,588.5005662
3818,390.907287
3819,794.6467569
3820,302.7252479
3821,393.4386527
3822,300.6698032
3823,391.4630739
3824,587.7579112
3825,588.0251779
3826,502.9236665
3827,573.5420292
3828,673.1659844
3829,502.5775993
3830,301.6268651
3831,574.0308867
3832,392.1673995
3833,391.5462614
3834,391.7103548
3835,379.6020014
3836,671.7488336
3837,744.9520096
3838,391.0478808
3839,393.5531563
3840,672.5683463
3841,301.2450414
3842,503.3962363
3843,393.5124965
3844,301.4587221
3845,831.5277815
3846,697.6177856
3847,502.9388505
3848,573.5411105
3849,379.0104266
3850,587.9845181
3851,391.1871948
3852,671.349575
3853,301.7567164
3854,393.5446778
3855,390.7623252
3856,671.7310401
3857,326.3410234
3858,580.8440309
3859,393.5531563
3860,502.9063341
3861,391.5355602
3862,394.4086251
3863,326.3399093
3864,582.8226075
3865,393.9098962
3866,391.0478808
3867,503.9547316
3868,395.0170593
3869,672.4113077
3870,390.9352963
3871,396.229225
3872,573.5377049
3873,300.7255411
3874,326.5533886
3875,671.7310401
3876,326.267423
3877,301.3821831
3878,697.8469721
3879,744.2718802
3880,394.8991657
3881,391.8483986
3882,301.8388025
3883,671.1492867
3884,325.7759357
3885,697.2462047
3886,583.1466946
3887,796.3400179
3888,673.4002077
3889,393.2632516
3890,671.5635541
3891,391.0918203
3892,502.5010402
3893,393.6126123
3894,301.6189342
3895,502.7945861
3896,395.2324808
3897,390.8712058
3898,394.2811015
3899,377.6827678
3900,394.5806897
3901,300.9118791
3902,573.5554984
3903,503.7635059
3904,831.7989123
3905,392.7027432
3906,393.5446778
3907,832.7908244
3908,587.2893102
3909,392.1097538
3910,671.7403551
3911,503.7759185
3912,325.8785019
3913,392.3078069
3914,673.553973
3915,574.6600721
3916,301.8469961
3917,573.5233171
3918,573.1611334
3919,394.9678098
3920,394.6255488
3921,516.8253767
3922,831.4541669
3923,325.8878991
3924,502.8842341
3925,832.7029718
3926,378.7097929
3927,671.8992435
3928,697.2639981
3929,502.9508581
3930,573.5233171
3931,672.7878102
3932,393.53029
3933,518.7874442
3934,391.4833238
3935,586.7455381
3936,582.3721434
3937,831.4278949
3938,393.520975
3939,583.0346745
3940,389.7756119
3941,831.6455849
3942,393.520975
3943,327.7624966
3944,378.4155638
3945,326.531661
3946,697.7359808
3947,582.1788456
3948,394.7586752
3949,671.7403551
3950,671.0774687
3951,302.1505197
3952,301.8482565
3953,796.2907665
3954,390.9302234
3955,300.4340274
3956,301.8397779
3957,502.8102643
3958,392.4493831
3959,573.5157572
3960,503.3045702
3961,377.3123778
3962,588.4827727
3963,672.5794352
3964,395.2697723
3965,696.1686134
3966,391.6746646
3967,361.8320931
3968,582.1779269
3969,670.4368236
3970,301.4030043
3971,395.4641905
3972,326.2287278
3973,697.7338841
3974,574.3068779
3975,391.4452804
3976,697.2724767
3977,390.1261693
3978,418.3888948
3979,301.3264451
3980,325.8928897
3981,391.4094243
3982,301.8575714
3983,391.892976
3984,504.2815802
3985,671.7488336
3986,503.590808
3987,573.9299677
3988,392.2268153
3989,573.5292264
3990,391.057278
3991,671.7815792
3992,744.262483
3993,503.1010318
3994,672.3935142
3995,588.0073844
3996,671.380997
3997,574.6435891
3998,302.8043964
3999,672.4055858
4000,699.1465619
4001,503.8284697
4002,504.028011
4003,670.8509651
4004,390.7393198
4005,574.2948179
4006,580.9316781
4007,393.5312087
4008,503.7897779
4009,503.1416916
4010,301.5259106
4011,831.9261496
4012,377.7530898
4013,301.895725
4014,394.522561
4015,516.0127978
4016,745.9023706
4017,301.8005919
4018,325.8607084
4019,302.2013484
4020,378.5629226
4021,395.7761145
4022,670.931215
4023,325.8688518
4024,301.3500018
4025,588.6771982
4026,360.7189007
4027,392.2527786
4028,696.0595378
4029,325.0885374
4030,698.064516
4031,326.5409759
4032,582.6363897
4033,830.1676135
4034,326.5880273
4035,379.6522886
4036,581.9698369
4037,583.5352536
4038,796.1691751
4039,378.633463
4040,587.7221151
4041,588.4827727
4042,573.5554984
4043,582.82364
4044,393.9192111
4045,697.2462047
4046,587.0157573
4047,389.6521486
4048,671.7488336
4049,582.4481382
4050,391.5894547
4051,391.7071121
4052,390.7501227
4053,573.3381636
4054,325.3371929
4055,587.0988881
4056,419.3716129
4057,301.7121854
4058,588.3819177
4059,390.7415908
4060,503.1273038
4061,390.503133
4062,743.5788788
4063,301.2881655
4064,573.1173199
4065,588.7143623
4066,794.8353361
4067,393.2211088
4068,377.7708832
4069,379.0435064
4070,394.1926951
4071,671.745428
4072,396.8227709
4073,391.8577136
4074,672.6501052
4075,327.5972461
4076,574.9337722
4077,503.8021905
4078,393.9933822
4079,301.8388025
4080,588.0166993
4081,587.9929966
4082,301.359399
4083,587.9929966
4084,378.6217417
4085,394.1544881
4086,582.7376338
4087,698.0027332
4088,503.7897779
4089,378.7417034
4090,301.8660499
4091,391.0656742
4092,698.0467226
4093,502.8956004
4094,327.789479
4095,325.4657992
4096,572.6757584
4097,671.8695816
4098,504.5506852
4099,573.906133
4100,671.7310401
4101,389.801967
4102,573.790508
4103,301.3584803
4104,325.9461702
4105,697.2310695
4106,326.5527543
4107,582.1686119
4108,587.1063421
4109,573.5411105
4110,395.7265364
4111,687.9792476
4112,582.1829998
4113,390.7769792
4114,325.8785019
4115,325.8785019
4116,588.4881677
4117,390.0261106
4118,393.9660882
4119,588.3889013
4120,391.6540562
4121,377.7615683
4122,831.4363734
4123,672.4028291
4124,573.3351619
4125,517.9153001
4126,589.2445903
4127,572.7582067
4128,326.3589631
4129,574.3248208
4130,672.3935142
4131,831.4278949
4132,573.5157572
4133,672.026955
4134,326.2670678
4135,301.3677952
4136,391.5317678
4137,301.7651949
4138,671.916569
4139,326.4055822
4140,390.938702
4141,394.0022727
4142,588.609871
4143,672.2208163
4144,743.9352993
4145,302.0209544
4146,393.520975
4147,697.2546832
4148,300.8637904
4149,831.8252946
4150,302.5750171
4151,582.1695306
4152,517.9675397
4153,302.8931993
4154,794.1579561
4155,671.7488336
4156,376.4454658
4157,587.9845181
4158,672.1730257
4159,391.4569687
4160,378.0385052
4161,503.1095103
4162,393.5446778
4163,377.4080092
4164,573.5470198
4165,303.1324497
4166,503.7635059
4167,394.192764
4168,504.4670319
4169,394.4602399
4170,326.2759015
4171,503.0960613
4172,393.3354663
4173,673.5253924
4174,688.1266229
4175,376.9678616
4176,393.9014176
4177,378.2428659
4178,744.2014962
4179,390.4124144
4180,377.3911423
4181,671.3395567
4182,795.8514534
4183,504.1728029
4184,503.61708
4185,396.6600262
4186,574.6304802
4187,795.8890357
4188,503.5802327
4189,394.7902162
4190,504.6181121
4191,300.8081415
4192,582.1923147
4193,589.2006307
4194,396.2534944
4195,395.9427527
4196,574.4449144
4197,393.1679233
4198,831.8872498
4199,830.8743203
4200,325.8607084
4201,503.0546079
4202,326.6612263
4203,671.7841686
4204,301.3677952
4205,670.9622949
4206,394.3456043
4207,797.5389144
4208,696.1152557
4209,587.1315077
4210,392.2845485
4211,417.4815259
4212,503.1188253
4213,831.4456884
4214,395.0609348
4215,394.1481913
4216,672.4028291
4217,671.745832
4218,326.1842573
4219,390.8948884
4220,831.3846448
4221,301.3643896
4222,392.0588481
4223,671.8342265
4224,575.6231064
4225,326.3731917
4226,831.4288136
4227,831.6952118
4228,502.9036877
4229,301.3821831
4230,325.0800387
4231,573.5470198
4232,301.8376812
4233,672.2386098
4234,393.8070237
4235,572.2782398
4236,503.590808
4237,517.1198551
4238,581.2832112
4239,503.1019505
4240,697.743199
4241,301.6150831
4242,502.5266089
4243,673.1801301
4244,503.3130418
4245,395.47077
4246,831.3638035
4247,832.7845814
4248,697.2546832
4249,389.6197581
4250,391.5926975
4251,589.1767878
4252,394.5633573
4253,327.9426009
4254,574.0857324
4255,582.6478128
4256,327.4036163
4257,587.9929966
4258,393.9836297
4259,301.3906616
4260,325.8701056
4261,378.4155638
4262,697.2868645
4263,390.5954597
4264,394.0179694
4265,503.1238982
4266,503.9193395
4267,587.9929966
4268,503.7897779
4269,672.4028291
4270,361.0982436
4271,394.6708189
4272,377.6388712
4273,586.7066951
4274,394.3045359
4275,697.7970637
4276,831.4512223
4277,301.2066926
4278,301.3762738
4279,394.2136552
4280,391.0741528
4281,832.6066467
4282,589.8748868
4283,378.8366392
4284,394.1749706
4285,327.112163
4286,394.6585594
4287,391.4106846
4288,582.6583881
4289,503.61708
4290,698.9627774
4291,673.5832516
4292,325.8785019
4293,746.3352899
4294,325.8835747
4295,516.1157322
4296,503.8987845
4297,583.5976532
4298,390.9352963
4299,832.116641
4300,574.1897253
4301,391.4199996
4302,302.0810045
4303,326.5409759
4304,418.4057696
4305,503.7759185
4306,379.1937369
4307,503.1010318
4308,833.6010695
4309,394.6936364
4310,393.9098962
4311,671.710371
4312,392.4492729
4313,301.7567164
4314,688.4605452
4315,697.7359808
4316,326.6382042
4317,503.3717042
4318,573.5377049
4319,392.1138197
4320,419.0190493
4321,503.7812994
4322,831.9461415
4323,396.1417226
4324,301.1527147
4325,394.2012426
4326,391.0656742
4327,582.2069604
4328,745.8523747
4329,393.5446778
4330,588.7442893
4331,503.7782288
4332,393.1261918
4333,572.9908288
4334,325.8785019
4335,573.5292264
4336,391.0741528
4337,831.1974513
4338,673.599007
4339,395.7085909
4340,698.4221378
4341,503.7927225
4342,392.7358299
4343,395.4801672
4344,326.368278
4345,379.5365115
4346,391.601176
4347,324.9372108
4348,582.1686119
4349,587.9845181
4350,395.47077
4351,394.3864732
4352,301.8554746
4353,301.8660499
4354,745.4790332
4355,582.1873241
4356,582.831086
4357,377.762487
4358,582.667703
4359,325.9938348
4360,831.4541669
4361,391.5376569
4362,574.1857911
4363,695.7856916
4364,395.8596911
4365,395.1558099
4366,796.1606965
4367,582.1686119
4368,395.3371424
4369,832.4940701
4370,687.2345044
4371,572.7758172
4372,394.6606545
4373,501.8359059
4374,582.1779269
4375,377.7851451
4376,582.5753265
4377,376.7587395
4378,589.8215254
4379,300.9109037
4380,326.5494544
4381,697.9086787
4382,393.5387685
4383,301.7389229
4384,671.1921815
4385,672.2123378
4386,672.4270063
4387,573.5411105
4388,588.0117087
4389,697.2471234
4390,672.6418487
4391,588.6214666
4392,698.0832123
4393,672.3850357
4394,394.9965662
4395,588.0032302
4396,516.2281076
4397,376.7515764
4398,303.2765051
4399,391.5639289
4400,573.5292264
4401,831.271832
4402,588.4920877
4403,394.1749706
4404,393.8249845
4405,393.783063
4406,503.8930712
4407,574.0203114
4408,503.1154196
4409,698.3556221
4410,390.9530898
4411,589.4575556
4412,393.5176954
4413,671.745428
4414,502.5619439
4415,392.8761803
4416,419.0419717
4417,581.9697802
4418,582.1788456
4419,390.91243
4420,574.0130932
4421,503.8546359
4422,502.4708911
4423,378.9986483
4424,324.9416635
4425,574.8518051
4426,697.278386
4427,327.3419595
4428,503.7635059
4429,504.5587262
4430,796.1513816
4431,574.1567005
4432,360.8162121
4433,671.7225616
4434,573.5148385
4435,377.2767706
4436,744.6696849
4437,359.8624945
4438,588.6917814
4439,583.234697
4440,573.5233171
4441,391.3916308
4442,587.9106944
4443,673.6420173
4444,418.3804163
4445,394.192764
4446,831.4600762
4447,377.7530898
4448,573.9122382
4449,390.49407
4450,393.8188057
4451,503.590808
4452,672.3850357
4453,390.6323595
4454,418.3801178
4455,503.6516688
4456,794.4936587
4457,575.305765
4458,796.5136223
4459,503.6517377
4460,393.53029
4461,301.8482565
4462,795.4982225
4463,390.1348309
4464,588.6731952
4465,502.505586
4466,517.7942133
4467,744.7508227
4468,395.9584494
4469,588.1701527
4470,302.6894317
4471,672.4113077
4472,831.4685547
4473,572.7868865
4474,396.5008357
4475,418.0879839
4476,581.9621561
4477,831.9176711
4478,688.3918444
4479,393.9014176
4480,671.0833579
4481,580.8844388
4482,392.8388073
4483,583.5559916
4484,671.1698987
4485,376.9764661
4486,302.142658
4487,831.4363734
4488,378.2606594
4489,588.4655864
4490,503.2451973
4491,744.2531681
4492,395.037226
4493,697.8494355
4494,672.3850357
4495,301.3509205
4496,396.1239291
4497,516.3601326
4498,831.4363734
4499,393.5091397
4500,326.3345569
4501,394.8179221
4502,391.0563593
4503,589.2065888
4504,391.0741528
4505,391.3184473
4506,503.590808
4507,361.7196076
4508,396.5893028
4509,503.2189411
4510,581.5621539
4511,588.4920877
4512,586.6797127
4513,672.2123378
4514,302.1505197
4515,394.3851376
4516,391.5639289
4517,588.2972073
4518,391.5628275
4519,325.5958219
4520,395.1146975
4521,697.8141741
4522,326.2376219
4523,744.4635641
4524,588.7500525
4525,795.5210888
4526,795.5126103
4527,325.8616271
4528,391.7188334
4529,502.978278
4530,301.3584803
4531,582.1779269
4532,301.3584803
4533,588.6554706
4534,503.2139014
4535,503.1238982
4536,671.2298209
4537,582.1745212
4538,589.8746539
4539,395.4851578
4540,588.0251779
4541,588.0073844
4542,390.9302234
4543,695.8619157
4544,377.2844888
4545,394.4249619
4546,394.8465185
4547,671.3779264
4548,391.0656742
4549,395.4758429
4550,396.1239291
4551,302.0209544
4552,394.9148073
4553,393.53029
4554,588.3912326
4555,572.6023801
4556,326.8920585
4557,688.6719278
4558,697.7359808
4559,391.8371549
4560,830.3970818
4561,389.9436622
4562,502.2360707
4563,518.3193815
4564,744.262483
4565,301.7534785
4566,670.5595774
4567,300.6177194
4568,581.4544782
4569,744.2446896
4570,671.745428
4571,392.9085708
4572,588.4935186
4573,574.1857911
4574,301.8482565
4575,392.9999099
4576,377.4910219
4577,697.9795317
4578,673.2357908
4579,517.4242284
4580,697.7444594
4581,301.2138607
4582,588.272878
4583,831.4600762
4584,302.2182985
4585,671.4282293
4586,378.5037492
4587,582.1745212
4588,503.8276534
4589,582.542289
4590,394.0686674
4591,377.7793618
4592,574.003284
4593,301.4924431
4594,378.4155638
4595,587.9845181
4596,574.729108
4597,573.5420292
4598,582.8350201
4599,582.1864054
4600,671.8607277
4601,396.9904109
4602,325.8835747
4603,326.3136098
4604,360.4238853
4605,572.2955722
4606,392.696916
4607,574.1773126
4608,588.01079
4609,830.1824624
4610,502.6188235
4611,391.0478808
4612,327.0499112
4613,697.7444594
4614,830.4415857
4615,503.1010318
4616,744.2718802
4617,831.1477473
4618,301.8482565
4619,518.7865377
4620,672.3850357
4621,391.1389537
4622,573.5335507
4623,582.1686119
4624,390.9311421
4625,503.793712
4626,698.7005459
4627,582.1864054
4628,302.3282234
4629,502.4100303
4630,300.3401359
4631,390.6120825
4632,744.6565759
4633,582.8786842
4634,301.8558299
4635,390.8986825
4636,393.5218937
4637,360.427291
4638,582.1336391
4639,573.5470198
4640,302.8049737
4641,573.5148385
4642,831.4685547
4643,392.7407295
4644,362.52954
4645,390.3628376
4646,504.6960003
4647,670.9373334
4648,502.3237879
4649,394.2012426
4650,325.9013682
4651,671.7310401
4652,326.0556281
4653,697.9086787
4654,697.2649168
4655,327.2948461
4656,419.0682437
4657,301.7826262
4658,393.6004217
4659,391.8808425
4660,672.4113077
4661,396.2534944
4662,589.4008693
4663,574.5923467
4664,393.5353629
4665,673.6345712
4666,581.4619322
4667,390.7736995
4668,504.7528237
4669,697.2724767
4670,503.1010318
4671,302.0302693
4672,391.4669302
4673,503.7695781
4674,378.4155638
4675,744.2531681
4676,697.9238067
4677,587.6469924
4678,394.0485365
4679,582.8686565
4680,574.931419
4681,326.3767565
4682,325.8785019
4683,573.2227605
4684,831.5570443
4685,503.8525206
4686,588.6678833
4687,582.8261726
4688,574.3153564
4689,390.8864922
4690,394.7432131
4691,325.5890407
4692,391.8483986
4693,589.3447962
4694,589.5977408
4695,301.8660499
4696,697.2868645
4697,587.4866009
4698,582.1829998
4699,301.7125476
4700,696.0860391
4701,396.1209845
4702,378.9772701
4703,672.4113077
4704,698.064516
4705,574.2893327
4706,672.2123378
4707,588.2082493
4708,393.7572591
4709,697.1689552
4710,360.2739933
4711,326.1787303
4712,582.1923147
4713,587.9986766
4714,670.96263
4715,379.0321401
4716,672.8652959
4717,671.7310401
4718,324.9272757
4719,581.969711
4720,325.0608265
4721,503.1155255
4722,588.2579556
4723,326.3727831
4724,390.9446113
4725,671.5923097
4726,688.3789448
4727,302.0597722
4728,302.0209544
4729,392.1020414
4730,302.1961984
4731,326.4590221
4732,744.7522592
4733,392.2852949
4734,671.3070202
4735,377.8848299
4736,391.0707973
4737,574.0224082
4738,303.0291601
4739,326.3577027
4740,391.9878229
4741,697.6529193
4742,698.1150928
4743,673.1648428
4744,670.841567
4745,673.58937
4746,389.8118454
4747,390.5116115
4748,389.6371964
4749,326.1592126
4750,672.210241
4751,589.6500305
4752,301.3762738
4753,587.9842888
4754,574.0006376
4755,670.2911593
4756,300.457438
4757,831.3669773
4758,672.2017625
4759,573.1497792
4760,300.690003
4761,503.1095103
4762,325.4007891
4763,671.8175344
4764,302.0302693
4765,391.9194773
4766,501.8348612
4767,503.2071628
4768,361.236513
4769,300.5050325
4770,671.3011512
4771,378.4155638
4772,376.7189769
4773,301.3771924
4774,697.2367308
4775,671.7369494
4776,670.4593356
4777,326.267423
4778,672.4706116
4779,672.2881435
4780,393.0586755
4781,671.8695615
4782,671.745428
4783,516.963898
4784,300.6436499
4785,392.5935776
4786,395.1257726
4787,744.2446896
4788,572.2516125
4789,396.1980285
4790,325.6580956
4791,582.9784448
4792,672.4237203
4793,671.8726783
4794,396.1363418
4795,588.5941726
4796,673.8335411
4797,573.9685263
4798,697.2462047
4799,830.7967588
4800,301.7540298
4801,395.9584494
4802,831.5291121
4803,378.9633133
4804,393.5124965
4805,391.4022061
4806,794.6321599
4807,744.2853494
4808,743.8236868
4809,832.4198641
4810,325.3834033
4811,831.0215425
4812,832.1343655
4813,301.4806648
4814,390.225987
4815,326.6377919
4816,359.4289515
4817,326.1149179
4818,327.1541264
4819,393.4562143
4820,830.8416403
4821,391.0211503
4822,671.425736
4823,503.1273038
4824,697.9086787
4825,396.0740744
4826,833.5712648
4827,393.1803789
4828,326.6586903
4829,394.0107512
4830,796.2987403
4831,393.53029
4832,582.831086
4833,396.1308508
4834,502.9596385
4835,391.0362284
4836,572.5285293
4837,503.7759185
4838,302.6157601
4839,831.843088
4840,697.0957447
4841,672.3850357
4842,377.7615683
4843,378.3151498
4844,582.1686119
4845,302.4837351
4846,378.1710114
4847,582.4545917
4848,394.9193167
4849,574.5258058
4850,697.6529193
4851,326.3589631
4852,376.9076393
4853,672.2386098
4854,325.4746128
4855,394.2051767
4856,586.7858638
4857,572.9170882
4858,302.0302693
4859,697.8791709
4860,301.3677952
4861,582.9521728
4862,394.3894178
4863,503.8021905
4864,582.840401
4865,582.4130123
4866,672.6728957
4867,671.5665677
4868,795.506701
4869,574.2183075
4870,574.1773126
4871,582.667703
4872,302.0124758
4873,391.6200485
4874,697.3078117
4875,391.7227675
4876,831.9354645
4877,587.5221615
4878,301.3643896
4879,697.7537743
4880,394.2398084
4881,573.5233171
4882,671.745428
4883,392.2346202
4884,325.8750962
4885,393.3565026
4886,583.1384243
4887,583.5058077
4888,301.8397779
4889,377.7937496
4890,300.0692343
4891,302.4956807
4892,588.01079
4893,325.8691869
4894,395.5289713
4895,360.6510222
4896,582.6761816
4897,360.7477123
4898,395.461455
4899,377.7500881
4900,391.7044693
4901,503.1095103
4902,393.53029
4903,671.7403551
4904,517.1326579
4905,587.3716896
4906,587.941268
4907,831.4512223
4908,378.981601
4909,582.9031437
4910,503.272919
4911,377.7793618
4912,833.4831566
4913,743.6208002
4914,671.3390755
4915,671.7225616
4916,671.7497523
4917,583.8050338
4918,378.2238678
4919,583.3289236
4920,504.3732175
4921,378.2428659
4922,573.441572
4923,394.361581
4924,573.1968236
4925,390.0463876
4926,831.4278949
4927,672.1644711
4928,326.531661
4929,696.580729
4930,503.1416916
4931,302.7545677
4932,672.5230795
4933,833.4183758
4934,325.8607084
4935,301.2262723
4936,389.8996195
4937,697.4313582
4938,393.4772875
4939,418.8870673
4940,697.269071
4941,302.2827442
4942,672.1199613
4943,360.4357695
4944,588.1794807
4945,832.8739071
4946,326.9914281
4947,326.6612263
4948,325.782306
4949,326.5409759
4950,582.8488795
4951,503.4899529
4952,378.2809162
4953,326.2696502
4954,301.8482565
4955,394.59045
4956,745.0367289
4957,301.3500018
4958,671.2936972
4959,326.3661812
4960,390.5526265
4961,395.0210983
4962,393.5268843
4963,419.6285642
4964,326.8318563
4965,670.5653406
4966,325.8691869
4967,697.0398546
4968,394.7825871
4969,831.7810156
4970,697.9295699
4971,379.6054685
4972,391.9583341
4973,378.4240424
4974,588.0073844
4975,361.3095445
4976,301.3677952
4977,697.617013
4978,573.7029366
4979,696.1210188
4980,391.0563593
4981,503.1238982
4982,588.4742942
4983,301.1469515
4984,326.2759015
4985,581.4364555
4986,377.9749781
4987,589.5429056
4988,395.9512312
4989,301.3677952
4990,573.5148385
4991,326.258108
4992,302.033367
4993,378.0305007
4994,588.9030187
4995,359.0021129
4996,582.8488795
4997,391.5511953
4998,671.8372813
4999,326.1785142
5000,588.8768526
5001,695.9472885
5002,744.3180749
5003,302.0124758
5004,395.4766021
5005,688.7069148
5006,832.7938261
5007,396.6953612
5008,300.6703666
5009,326.531661
5010,575.6168583
5011,502.7121176
5012,583.8775713
5013,325.0182025
5014,503.1010318
5015,832.5860346
5016,393.5312087
5017,394.2051767
5018,326.0903928
5019,583.7717956
5020,325.8691869
5021,696.6612081
5022,504.8971702
5023,572.9172142
5024,378.2513444
5025,302.6607033
5026,378.0859536
5027,832.1845993
5028,672.9292762
5029,301.7250652
5030,673.3107931
5031,301.1611933
5032,392.7818848
5033,696.2333942
5034,695.9505883
5035,697.4560162
5036,671.7319588
5037,393.5353629
5038,390.547879
5039,743.579576
5040,671.2957231
5041,831.4541669
5042,501.6844583
5043,688.804086
5044,394.1540033
5045,300.6510143
5046,325.7720883
5047,587.9939153
5048,377.1933898
5049,582.1779269
5050,378.4457699
5051,573.0846468
5052,392.0045149
5053,672.5556493
5054,325.8878991
5055,303.2275242
5056,377.1431489
5057,503.110429
5058,573.0915648
5059,671.7225616
5060,391.0800621
5061,377.7530898
5062,673.1571368
5063,574.1008175
5064,503.1188253
5065,573.4500007
5066,582.5817722
5067,302.1251732
5068,303.3229411
5069,672.8362341
5070,378.6185678
5071,360.2115703
5072,671.7310401
5073,378.1420109
5074,831.7485681
5075,697.9171573
5076,377.7802804
5077,394.8968126
5078,502.1497023
5079,302.0124758
5080,574.0130932
5081,325.8076525
5082,326.3504845
5083,325.8616271
5084,832.9176245
5085,697.269071
5086,588.01079
5087,325.0831093
5088,302.1505197
5089,393.6124933
5090,583.1554024
5091,588.7325146
5092,419.1420255
5093,574.1897253
5094,672.3974483
5095,832.2377277
5096,394.0285447
5097,359.2552211
5098,393.48956
5099,698.038244
5100,326.3483878
5101,517.7942133
5102,503.8428374
5103,389.8415205
5104,671.2108244
5105,582.7664882
5106,394.1958617
5107,574.1857911
5108,672.1377547
5109,574.1620824
5110,582.6583881
5111,302.0387478
5112,696.5983394
5113,588.0073844
5114,302.0302693
5115,832.8913525
5116,302.0124758
5117,589.5213039
5118,378.1511857
5119,671.1716383
5120,391.1361649
5121,581.1703984
5122,672.0869996
5123,378.2691379
5124,301.7501787
5125,325.599204
5126,575.0784809
5127,830.6659942
5128,696.2277412
5129,670.7408942
5130,743.3436472
5131,302.0302693
5132,832.1081624
5133,688.6541343
5134,503.1010318
5135,831.4541669
5136,745.6545803
5137,573.4438133
5138,573.6444002
5139,394.1749706
5140,391.5833826
5141,670.5916126
5142,390.6617282
5143,670.9658038
5144,517.1461271
5145,744.6006978
5146,670.9596854
5147,327.6211602
5148,301.8575714
5149,671.7225616
5150,393.9192111
5151,581.5236913
5152,582.769669
5153,574.1076751
5154,390.9352963
5155,670.9037585
5156,503.1188253
5157,672.2386098
5158,671.7369494
5159,326.6829364
5160,325.8785019
5161,301.7059411
5162,302.0387478
5163,326.2163628
5164,395.4623737
5165,325.8869804
5166,391.7281483
5167,302.4421557
5168,396.2628094
5169,515.8129214
5170,301.3762738
5171,795.2630933
5172,830.8448675
5173,587.9929966
5174,697.2724767
5175,795.0302559
5176,301.9713813
5177,391.5461354
5178,378.2606594
5179,588.125927
5180,831.4278949
5181,391.0487994
5182,393.0936754
5183,502.1274196
5184,325.9614444
5185,390.938702
5186,572.9994795
5187,504.4316969
5188,582.7778055
5189,796.769744
5190,583.0541652
5191,516.6933516
5192,588.4766255
5193,503.5427262
5194,324.8870269
5195,574.4955106
5196,503.7812994
5197,670.553207
5198,672.4648327
5199,582.1923147
5200,395.6115717
5201,301.3677952
5202,301.3762738
5203,326.6790197
5204,502.3967122
5205,831.4541669
5206,743.317146
5207,672.6085258
5208,325.8691869
5209,832.0283035
5210,673.8540272
5211,395.9427527
5212,377.762487
5213,689.2623196
5214,325.8691869
5215,394.1749706
5216,582.1686119
5217,588.6554706
5218,394.4995519
5219,673.5420274
5220,587.554609
5221,687.9970411
5222,326.6790197
5223,300.4104506
5224,301.6882937
5225,582.1064406
5226,671.7048941
5227,672.4816238
5228,390.3203396
5229,573.5420292
5230,503.1095103
5231,302.6216492
5232,302.6958021
5233,389.7552089
5234,582.2861103
5235,394.192764
5236,325.1627852
5237,361.4192031
5238,831.4278949
5239,325.8869804
5240,671.9940267
5241,360.8072382
5242,378.9421368
5243,588.4742942
